Arquivo,Modelo,Referencia,Hipotese,WER,CER,RTF,BERTScore
aai3QcbLetk-0015.wav,Whisper,muito bem começado pela inovação a gente adora novidade se o telefone de vocês tocar se chegar um whatsapp qualquer coisa que acontecer com vocês agora vai ser mais interessante que seja por um segundo apenas,"Muito bem, começando pela inovação, a gente adora novidade. Se o transforme de vocês cocaça, chegar ao WhatsApp, qualquer coisa que acontecer com vocês agora vai ser mais interessante que seja por um segundo apenas.",0.1388888888888889,0.09134615384615384,0.07186764851212502,0.8269339
aai3QcbLetk-0015.wav,Wav2Vec2,muito bem começado pela inovação a gente adora novidade se o telefone de vocês tocar se chegar um whatsapp qualquer coisa que acontecer com vocês agora vai ser mais interessante que seja por um segundo apenas,muito bem começando pela inovação a gente adora novidadesetelefones d vocês or cass teao om watsappo qualquer coisa que acontecer com vocês agora pode ser mais interessante que seja por um cigundo apenas,0.3611111111111111,0.125,0.12881126254796982,0.87103856
aai3QcbLetk-0041.wav,Vosk,segunda feira de manhã fala yes vou trabalhar menos na metade parece né e é interessante entender isso isso não é culpa de vocês por mais que as vezes as pessoas queiram fazer vocês vocês pensem dessa forma,trabalhar  isso não é culpa de vocês mas às vezes as pessoas vocês,0.7105263157894737,0.6893203883495146,0.20231123980101162,0.7388002
aai3QcbLetk-0041.wav,Whisper,segunda feira de manhã fala yes vou trabalhar menos na metade parece né e é interessante entender isso isso não é culpa de vocês por mais que as vezes as pessoas queiram fazer vocês vocês pensem dessa forma,,1.0,1.0,0.21392703056335446,0.0
aai3QcbLetk-0041.wav,Wav2Vec2,segunda feira de manhã fala yes vou trabalhar menos na metade parece né e é interessante entender isso isso não é culpa de vocês por mais que as vezes as pessoas queiram fazer vocês vocês pensem dessa forma,u na prande mãnhã fala iences contrabalharmenos na medade parabemquem preser te entender isso isso tão é compa de vocês por mais qe as vezes pessoas queram fazer nocês vocês tivessem rasacó,0.6052631578947368,0.27184466019417475,0.12227832465558437,0.7441868
aai3QcbLetk-0010.wav,Vosk,uma pessoa só poderia ser muito bem passaram se os anos eu tenho hoje dez anos de formado nesses dez anos eu pude visitar empresas o cinco continentes e de diversas culturas e de atividades muito diferentes,hoje da empresa e culturas e jardinagem diferente,0.8918918918918919,0.7864077669902912,0.22970998534266815,0.67036843
aai3QcbLetk-0010.wav,Whisper,uma pessoa só poderia ser muito bem passaram se os anos eu tenho hoje dez anos de formado nesses dez anos eu pude visitar empresas o cinco continentes e de diversas culturas e de atividades muito diferentes,"como pessoas só pura de acê. Muito bem, passaram os anos, eu tenho hoje 10 anos de formado, desses 10 anos eu vou te visitar em presas uns sincontinentes e diversas culturas e de atividades muito diferentes.",0.43243243243243246,0.2087378640776699,0.06745905456147663,0.8050898
aai3QcbLetk-0010.wav,Wav2Vec2,uma pessoa só poderia ser muito bem passaram se os anos eu tenho hoje dez anos de formado nesses dez anos eu pude visitar empresas o cinco continentes e de diversas culturas e de atividades muito diferentes,mla pessoa so ao coderia cermuito bem passar massos anos tem hoje dez anos de formado pdrecisais anos epojo viserá empresas os cinco continêntes e de diversas culturas e de atividades muito diferentes,0.4594594594594595,0.1941747572815534,0.12888968608539958,0.75823796
aai3QcbLetk-0042.wav,Vosk,isso não é culpa das pessoas são culpa do sistema de trabalho vocês trabalham no lugar onde as histórias que são contadas são histórias de obediência de omissão de manda quem pode obedece quem tem juízo,culpa do sistema de trabalho você um lugar a histórias de um beijo de omissão de humana em juízo,0.6944444444444444,0.5742574257425742,0.2899051453015819,0.74957824
aai3QcbLetk-0042.wav,Whisper,isso não é culpa das pessoas são culpa do sistema de trabalho vocês trabalham no lugar onde as histórias que são contadas são histórias de obediência de omissão de manda quem pode obedece quem tem juízo,"São com o grupo do sistema de trabalho. Você trabalha no lugar onde as histórias são contadas são histórias de obey-jance, de um missão, de manda que em pó e vvds que entende o riso?",0.6388888888888888,0.3316831683168317,0.07362406446326593,0.75825804
aai3QcbLetk-0042.wav,Wav2Vec2,isso não é culpa das pessoas são culpa do sistema de trabalho vocês trabalham no lugar onde as histórias que são contadas são histórias de obediência de omissão de manda quem pode obedece quem tem juízo,são ai lumpa das pessoas são cuproa do sistema de trabalhovocê trabalha em o lugar onde as histórias e são contadas cão histórias de obediência de omissão de manda de embóra aberece em tendiviso,0.4722222222222222,0.18811881188118812,0.1299282223541544,0.8273943
aai3QcbLetk-0021.wav,Vosk,co vírus passo a passo um pouquinho de cada vez então uma empresa inovadora ou uma inovação se faz é a partir do sistema de trabalho dela que ela faz todo dia que faz com que ela se torne inovadora,muitos parabéns então igreja inovação se paz dia e fácil,0.9,0.7817258883248731,0.2410960160881464,0.6719413
aai3QcbLetk-0021.wav,Whisper,co vírus passo a passo um pouquinho de cada vez então uma empresa inovadora ou uma inovação se faz é a partir do sistema de trabalho dela que ela faz todo dia que faz com que ela se torne inovadora,"movidos, basta a passo um pouquinho de cada vez. Então, uma imensalovadora ou uma inovação se faz, é a partir do sistema de trabalho dela, pela faz todo dia que faz o que você torna no nadador.",0.3,0.19796954314720813,0.07622964177394938,0.80568403
aai3QcbLetk-0021.wav,Wav2Vec2,co vírus passo a passo um pouquinho de cada vez então uma empresa inovadora ou uma inovação se faz é a partir do sistema de trabalho dela que ela faz todo dia que faz com que ela se torne inovadora,ouvilos passo a passo um pouquinte cada vezentão uma empresa enovadora ouma inlovação silvais é a partir do sistempres trabalho dela apela maz todo o dia que faz u pelacitólio novador,0.6,0.23857868020304568,0.13218825580152266,0.7362403
aai3QcbLetk-0043.wav,Vosk,vei ser muito difícil que você possa exercer a sua criatividade e se motivar nesse trabalho e aí se eu for resumir essa historia toda pra vocês que eu tô contando em uma frase seria sistemas ruins,difícil que você possa e aí vai para vocês uma frase seria sistemas,0.7027027027027027,0.6683673469387755,0.2829626747144021,0.7032935
aai3QcbLetk-0043.wav,Whisper,vei ser muito difícil que você possa exercer a sua criatividade e se motivar nesse trabalho e aí se eu for resumir essa historia toda pra vocês que eu tô contando em uma frase seria sistemas ruins,"Vai ser muito difícil que você possa exercer as oportunidades e motivar a essa matada. E aí, eu vou resumir essa história na toda pra vocês quanto à nenhuma frase. Seu dia, estemos ruins.",0.5675675675675675,0.2857142857142857,0.08153608471056156,0.7962283
aai3QcbLetk-0043.wav,Wav2Vec2,vei ser muito difícil que você possa exercer a sua criatividade e se motivar nesse trabalho e aí se eu for resumir essa historia toda pra vocês que eu tô contando em uma frase seria sistemas ruins,as é muito difícil que você possa serser as rogratilidades e motivar as evavade aí evoi resolmir asse torna dalou re você esuto pantando ehuma frase seria esisem as ruins,0.7297297297297297,0.336734693877551,0.12867092294154375,0.7058138
